Time  [ms],Memory Usage [KB]
0,2536752
102,2533212
201,2535548
301,2533876
401,2535692
502,2535852
602,2554392
703,2557588
803,2553136
903,2544692
1005,2536764
1105,2539104
1205,2539620
1305,2543092
1406,2546712
1506,2542828
1607,2543780
1707,2546732
1814,2545744
1910,2553312
2011,2565240
2112,2573616
2213,2583708
2314,2584964
2413,2588064
2514,2587756
