datetime,cpu
Sun Oct 18 05:18:41 GMT 2020,31
Sun Oct 18 05:18:41 GMT 2020,31
Sun Oct 18 05:18:41 GMT 2020,31
Sun Oct 18 05:18:41 GMT 2020,31
Sun Oct 18 05:18:42 GMT 2020,31
Sun Oct 18 05:18:42 GMT 2020,31
Sun Oct 18 05:18:42 GMT 2020,31
Sun Oct 18 05:18:42 GMT 2020,31
Sun Oct 18 05:18:42 GMT 2020,31
Sun Oct 18 05:18:43 GMT 2020,31
Sun Oct 18 05:18:43 GMT 2020,31
Sun Oct 18 05:18:43 GMT 2020,31
Sun Oct 18 05:18:43 GMT 2020,31
Sun Oct 18 05:18:44 GMT 2020,31
Sun Oct 18 05:18:44 GMT 2020,31
Sun Oct 18 05:18:44 GMT 2020,31
Sun Oct 18 05:18:44 GMT 2020,31
Sun Oct 18 05:18:45 GMT 2020,31
Sun Oct 18 05:18:45 GMT 2020,31
Sun Oct 18 05:18:45 GMT 2020,31
