datetime,cpu
Sat Oct 17 22:25:11 GMT 2020,29
Sat Oct 17 22:25:11 GMT 2020,29
Sat Oct 17 22:25:11 GMT 2020,29
Sat Oct 17 22:25:11 GMT 2020,29
Sat Oct 17 22:25:12 GMT 2020,29
Sat Oct 17 22:25:12 GMT 2020,29
Sat Oct 17 22:25:12 GMT 2020,29
Sat Oct 17 22:25:12 GMT 2020,29
Sat Oct 17 22:25:13 GMT 2020,29
Sat Oct 17 22:25:13 GMT 2020,29
Sat Oct 17 22:25:13 GMT 2020,29
Sat Oct 17 22:25:13 GMT 2020,29
Sat Oct 17 22:25:13 GMT 2020,29
Sat Oct 17 22:25:14 GMT 2020,29
Sat Oct 17 22:25:14 GMT 2020,29
Sat Oct 17 22:25:14 GMT 2020,29
Sat Oct 17 22:25:14 GMT 2020,29
Sat Oct 17 22:25:14 GMT 2020,29
Sat Oct 17 22:25:15 GMT 2020,29
Sat Oct 17 22:25:15 GMT 2020,29
Sat Oct 17 22:25:15 GMT 2020,29
