Time  [ms],Memory Usage [KB]
0,2496964
100,2478360
201,2479288
301,2481232
401,2481124
502,2480792
602,2475084
702,2494256
803,2499008
903,2502264
1004,2507864
1105,2498420
1206,2504000
1306,2511272
1406,2509416
1507,2513660
1608,2521084
1707,2519864
1808,2517024
1908,2519148
2009,2520324
2109,2521304
2210,2523460
2310,2523732
2411,2525076
2511,2524676
2612,2525168
2712,2525220
2813,2525144
2913,2525312
3014,2525312
3114,2525040
3215,2523080
3315,2524820
3417,2525960
3516,2528244
3617,2530096
3718,2531588
3817,2536860
3917,2557916
4019,2577092
4118,2590380
4219,2593344
4319,2595628
4420,2597612
4520,2600120
4620,2601792
4722,2603120
4821,2603580
4923,2603552
5022,2603596
5123,2603784
5224,2603784
5324,2604336
5424,2604336
5524,2604140
5626,2604224
5728,2604380
5828,2608688
5929,2590880
6029,2584552
6130,2585204
6230,2585804
6330,2586268
6431,2586860
6531,2587312
6632,2588652
6732,2588608
6832,2591104
6933,2591056
7034,2589388
7134,2590168
