Time  [ms],Memory Usage [KB]
0,2627572
100,2622312
201,2624292
302,2624436
402,2625524
503,2627360
603,2642024
704,2643976
804,2638216
905,2640820
1006,2641184
1106,2623796
1206,2625980
1306,2632480
1407,2632928
1508,2637412
1608,2636204
1708,2644788
1809,2640924
1910,2642468
2010,2642856
2111,2646248
2211,2647848
2312,2647984
2412,2648316
2515,2647748
2613,2649432
2714,2649340
2814,2653252
2915,2658288
3015,2659184
3116,2660848
3218,2662788
3317,2664488
3419,2665480
3518,2684888
3618,2686508
3719,2691264
3820,2711592
3920,2720312
4020,2721152
4121,2725408
