Time  [ms],Memory Usage [KB]
0,2499612
101,2494908
201,2495564
301,2496092
402,2498460
502,2498708
603,2492040
703,2510784
804,2508776
904,2512680
1004,2511568
1104,2519032
1205,2522324
1306,2527812
1406,2528716
1507,2533572
1607,2542984
1709,2542964
1809,2541280
1909,2540212
2010,2542488
2110,2543724
2210,2544176
2311,2544380
2411,2542724
2513,2542332
2613,2542564
2714,2542736
2815,2539832
2914,2536748
3014,2535852
3114,2535540
3215,2535540
3315,2537012
3416,2537892
3516,2540976
3616,2547648
3717,2549052
3817,2548484
3918,2551088
4018,2552880
4119,2553924
4219,2559844
4320,2574220
4419,2576040
4520,2595304
4620,2602084
