Time  [ms],Memory Usage [KB]
0,2595252
151,2596680
252,2597840
302,2597784
402,2599028
503,2597068
603,2592748
704,2611452
804,2605240
905,2608092
1005,2608268
1106,2608712
1206,2609060
1308,2620320
1407,2621144
1509,2626956
1609,2629512
1709,2629796
1810,2629840
1910,2631296
2011,2632224
2112,2633760
2212,2635764
2312,2636808
2412,2637988
2513,2636912
2613,2639272
2715,2640512
2814,2641324
2915,2649268
3015,2650824
3116,2652492
3218,2653980
3318,2656556
3418,2657208
3519,2659492
3619,2677344
3719,2679368
3820,2698544
3920,2708092
