Time  [ms],Memory Usage [KB]
0,2550824
101,2553524
202,2566252
303,2577148
402,2588128
502,2589040
604,2589164
704,2591340
807,2619112
908,2613580
1010,2616604
1109,2616804
1209,2622616
1310,2623108
1410,2630088
1510,2628112
1611,2633768
1711,2638004
1812,2642764
1913,2645216
2014,2646736
2115,2647412
2216,2650152
2316,2656092
2417,2655596
