Time  [ms],Memory Usage [KB]
0,2555616
101,2556420
201,2552128
302,2553764
402,2553868
502,2554240
603,2548348
704,2549788
804,2567900
905,2570664
1005,2571608
1106,2579304
1206,2582508
1308,2589152
1407,2596088
1508,2603044
1608,2604316
1709,2599716
1809,2602704
1910,2600668
2010,2603876
2110,2629812
2211,2633640
2311,2648516
2412,2656748
