Time  [ms],Memory Usage [KB]
0,2404804
103,2413148
204,2424376
305,2442956
406,2444832
507,2444744
608,2465492
709,2466032
810,2466744
910,2469512
1011,2469348
1111,2470208
1211,2468848
1312,2468684
1412,2469120
1513,2470060
1615,2470844
1715,2460480
1816,2461596
1916,2466748
2018,2467544
2118,2464880
2219,2465564
