Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,2.989,2.989,screen dark,1.801530638943
0,2.989,2.989,wifi running,0.2789784595208102
0,2.989,2.989,phone_scanning,0.22861361874973832

