Time  [ms],Memory Usage [KB]
0,2521852
102,2521584
204,2506488
305,2506540
405,2507136
506,2507420
606,2512544
706,2531996
808,2520804
910,2521200
1011,2523916
1112,2525288
1212,2527172
1312,2534908
1412,2534600
1513,2540064
1615,2539080
1716,2549792
1815,2546700
1920,2548008
2022,2548008
2122,2547768
2225,2547768
2325,2548320
2425,2548848
2527,2548444
2626,2549112
2727,2549024
2828,2549352
2928,2548752
3028,2549368
3130,2549988
3232,2549988
3331,2549744
3434,2549744
3534,2549584
3634,2550300
3737,2550208
3835,2550516
3937,2549732
4037,2549848
4137,2548384
4238,2549056
4338,2549376
4439,2549376
4540,2550352
4642,2549960
4742,2549832
4842,2549760
4945,2549964
5045,2550052
5145,2549864
5246,2550584
5346,2549852
5448,2549852
5547,2550268
5650,2549680
5750,2550084
5849,2553724
5950,2549104
6051,2548452
6151,2548284
6252,2548524
6354,2547664
6454,2548612
6554,2548288
6655,2549044
6757,2548708
6857,2548708
6956,2548816
7057,2533540
7157,2532944
7258,2532776
7361,2532556
7460,2532188
7564,2531944
7663,2531808
7762,2531920
7864,2531920
7964,2531984
8064,2531540
8164,2531772
8265,2532736
8369,2532540
8467,2532596
8567,2532252
8668,2532156
8768,2532044
8869,2532340
8969,2531644
9070,2531644
9171,2531788
9271,2532164
9372,2532164
9472,2532168
9575,2532376
9674,2532440
9774,2531392
9875,2531444
9976,2531368
10076,2529860
10177,2530144
10277,2529216
10378,2529648
10481,2528944
10581,2529360
10680,2528076
10784,2527904
10884,2528468
10985,2528076
11086,2528076
11186,2527992
11291,2527992
11388,2527796
11488,2530504
11591,2531180
11689,2532028
11792,2532116
11891,2532764
11991,2532844
12093,2532648
12194,2532500
12295,2532740
12395,2532236
12499,2532236
12597,2532824
12698,2532220
12799,2532348
12898,2532056
13001,2532148
13100,2532628
13154,2532676
13252,2532480
13351,2532500
13453,2532160
13554,2531788
13653,2532036
13755,2532076
13854,2535112
13955,2532368
14056,2532488
14156,2532208
14257,2532256
14357,2532396
14463,2532396
14560,2532852
14663,2532452
14761,2532452
14861,2532400
14963,2532400
15063,2532796
15163,2532208
15264,2532208
15364,2532700
15465,2532700
15565,2532488
15667,2532648
15767,2532668
15868,2532572
15969,2532572
16068,2532848
16170,2532840
16271,2532956
16370,2532852
16472,2532852
16572,2533200
16677,2533276
16774,2533216
16874,2533604
16975,2533408
17075,2532992
17177,2533008
17277,2532880
17380,2532960
17481,2533044
17580,2533616
17684,2532988
17782,2533564
17882,2533636
17983,2533636
18083,2533608
18185,2533608
18285,2533412
18386,2534104
18486,2534104
18586,2533616
18688,2533656
18788,2533568
18888,2533572
18988,2533856
19088,2534404
19190,2534404
19290,2534084
19390,2534392
19491,2534196
19591,2534392
19692,2534380
19792,2534720
19893,2533864
19993,2533944
20094,2533976
20197,2533980
20297,2534276
20397,2533972
20497,2533984
20597,2533908
20700,2534072
20799,2534988
20901,2534400
21000,2534400
21101,2534828
21203,2534828
21303,2535428
21404,2534496
21507,2534324
21608,2534020
21709,2534204
21808,2534308
21910,2534308
22011,2534308
22110,2534232
22211,2534352
22311,2534272
22412,2534272
22514,2534568
22612,2534424
22714,2534244
22814,2533924
22917,2533728
23016,2534804
23117,2534480
23217,2534284
23317,2534408
23418,2534212
23519,2534444
23620,2534444
23720,2534348
23820,2534700
23921,2535028
24021,2534724
24122,2534936
24223,2534872
24324,2534872
24424,2535112
24525,2535092
24626,2535116
24726,2535108
24827,2535092
24927,2535092
25028,2535004
25129,2535208
25229,2535296
25331,2535296
25432,2535372
25530,2535224
25631,2535336
25732,2535684
25834,2535488
25934,2535292
26034,2535444
26135,2535444
26236,2534972
26337,2534972
26437,2535028
26537,2534716
26638,2534992
26738,2535180
26840,2535180
26940,2535232
27040,2535668
27141,2535668
27241,2535584
27343,2535584
27445,2536128
27544,2536128
27645,2536420
27746,2535944
27847,2536204
27947,2536520
28048,2535932
28148,2535932
28249,2536980
28351,2536980
28451,2537084
28552,2537084
28652,2536948
28753,2536480
28855,2536716
28955,2537208
29056,2536664
29157,2536708
29257,2537076
29359,2537272
29459,2537752
29559,2537016
29660,2537212
29761,2537352
29863,2537156
29962,2537896
30064,2537536
30164,2537340
30264,2537060
30365,2537060
30465,2537076
30567,2536684
30666,2537068
30767,2536612
30868,2536596
30968,2537104
31069,2536516
31169,2536616
31270,2536368
31370,2536368
31470,2536536
31572,2536536
31672,2537336
31774,2536516
31873,2536328
31974,2536752
32076,2536752
32176,2536800
32276,2536512
32377,2536356
32477,2536428
32578,2536292
32678,2536280
32779,2536580
32879,2536380
32980,2536380
33080,2537468
33130,2536488
33233,2536292
33333,2536344
33435,2536344
33535,2536416
33634,2536852
33737,2536968
33836,2537000
33937,2537000
34037,2536848
34137,2536388
34238,2536440
34338,2536988
34440,2537192
34541,2536888
34641,2536836
34741,2536752
34841,2536968
34943,2536968
35043,2537592
35144,2537200
35245,2537272
35345,2537124
35448,2536928
35548,2537616
35647,2537208
35748,2536852
35848,2536364
35953,2536568
36050,2537292
36152,2537152
36251,2537476
36352,2537632
36454,2537832
36553,2538216
36654,2537792
36754,2537972
36856,2537692
36956,2537496
37056,2537772
37159,2537772
37258,2538064
37358,2537740
37459,2537544
37559,2537596
37661,2537560
37763,2537884
37863,2536836
37963,2537368
38063,2537652
38166,2537860
38265,2538184
38367,2537792
38468,2537596
38567,2537740
38668,2537628
38768,2537656
38868,2537460
38970,2538116
39069,2537912
39170,2537716
39270,2538240
39371,2537252
39471,2537332
39573,2537332
39673,2537476
39774,2537432
39875,2537432
39975,2537440
40077,2537440
40177,2537444
40277,2537848
40377,2537848
40478,2538220
40580,2538484
40680,2538196
40780,2537884
40881,2537688
40982,2537632
41082,2537632
41183,2537892
41284,2537608
41384,2537696
41484,2537856
41587,2537856
41686,2538568
41786,2537980
41888,2537980
41988,2538288
42090,2538536
42189,2538976
42290,2538780
42392,2538660
42493,2538364
42593,2538192
42693,2539008
42794,2539008
42895,2539260
42995,2539152
43097,2539152
43196,2538512
43298,2538512
43398,2538312
43498,2537584
43599,2525516
43699,2525220
43801,2525220
43902,2525024
44004,2524968
44105,2525480
44205,2526124
44309,2526124
44407,2526124
44507,2525776
44609,2525860
44708,2526004
44810,2526148
44909,2526716
45011,2526128
45111,2526708
45211,2525972
45312,2525972
45412,2525608
45514,2525608
45614,2526308
45715,2525760
45817,2525660
45917,2526176
46018,2525980
46120,2526176
46220,2526052
46320,2526612
46420,2526792
46524,2526792
46623,2526876
46726,2526616
46824,2526696
46924,2527072
47027,2526876
47127,2527148
47228,2526756
47328,2526560
47429,2526592
47530,2526396
47630,2526480
47730,2526380
47833,2526380
47933,2526584
48034,2526584
48134,2526620
48234,2526892
48336,2526696
48435,2527528
48537,2527332
48638,2527136
48737,2527152
48838,2527568
48938,2526988
49040,2526988
49140,2527096
49240,2527260
49341,2527260
49442,2527652
49545,2527652
49643,2527760
49743,2527700
49845,2527568
49944,2527544
50046,2527544
50146,2527592
50248,2527044
50348,2527316
50448,2528256
50550,2527276
50650,2527580
50750,2528112
50851,2528112
50951,2528240
51054,2528240
51153,2528380
51253,2528056
51354,2528056
51454,2528236
51556,2528236
51656,2528456
51755,2528184
51858,2528324
51957,2527672
52059,2527672
52159,2527476
52259,2527872
52310,2527872
52411,2527676
52511,2527876
52612,2528072
52712,2528580
52813,2528580
52914,2528620
53013,2528728
53114,2528764
53214,2529040
53319,2529040
53415,2529832
53517,2529244
53617,2529116
53717,2529208
53819,2529188
53918,2528360
54021,2528608
54119,2528868
54221,2529288
54321,2529288
54421,2529264
54523,2529264
54623,2529520
54724,2529644
54824,2529644
54925,2529204
55030,2529204
55127,2529240
55227,2529340
55328,2529344
55428,2529668
55532,2529472
55630,2529600
55731,2528892
55831,2529552
55931,2530284
56032,2529880
56132,2531160
56233,2530928
56333,2531256
56434,2531556
56534,2531332
56635,2531592
56735,2532444
56836,2532296
56936,2532676
57037,2533132
57138,2533340
57238,2533884
57339,2533884
57439,2534432
57540,2533928
57641,2534408
57741,2534072
57841,2535144
57941,2547688
58043,2549476
58144,2552672
58245,2553908
58345,2556152
58445,2558504
58547,2559052
58647,2559008
58749,2559056
58849,2559520
58949,2559280
59050,2559384
59150,2559508
59252,2559508
59352,2559584
59453,2559096
59555,2559344
59654,2566368
59755,2551316
59855,2543972
59956,2544756
60056,2545360
60156,2545784
60258,2546252
60358,2547048
60459,2548124
60560,2548616
60660,2548904
60762,2549276
60862,2549824
60963,2550840
61063,2551140
61163,2560412
61265,2552652
61365,2553588
61465,2554380
61567,2555124
61667,2556324
61767,2542584
61868,2548692
61969,2545356
62069,2543848
62169,2543632
62271,2543632
62371,2543872
62473,2543592
62573,2543592
62672,2543236
62776,2543244
62874,2544508
62974,2544104
63075,2543908
63175,2544020
63277,2544292
63377,2544588
63478,2544292
63578,2544292
63679,2544444
63780,2544252
63879,2543792
63981,2543792
64081,2544076
64183,2544780
64283,2544388
64383,2544848
64484,2544848
64585,2544980
64685,2544920
64785,2544848
64886,2545680
64988,2545144
65088,2545036
65188,2544188
65290,2543992
65389,2543848
65491,2543848
65591,2543652
65691,2543584
65792,2543796
65892,2543984
65996,2543984
66095,2544348
66195,2542848
66296,2542908
66396,2543260
66498,2543260
66598,2543608
66700,2542984
66800,2542980
66900,2542964
67002,2543176
67102,2543688
67205,2543296
67303,2543100
67404,2543104
67505,2543304
67605,2543888
67706,2543152
67807,2543156
67907,2543284
68008,2543524
68109,2543632
68210,2543240
68311,2543484
68410,2543560
68514,2543364
68613,2543840
68713,2543484
68814,2543336
68915,2543288
69016,2543092
69116,2543512
69217,2543288
69317,2543092
69417,2543356
69519,2543356
69618,2543752
69721,2543376
69821,2543072
69922,2543188
70022,2543188
70121,2542904
70224,2542904
70323,2543748
70424,2543452
70524,2543536
70624,2543816
70726,2543352
70825,2544140
70927,2543160
71027,2543372
71127,2544052
71229,2544052
71328,2543540
71430,2543540
71530,2543548
71630,2543304
71683,2543432
71783,2543744
71885,2543588
71984,2543392
72085,2543352
72187,2543552
72288,2544616
72389,2543428
72490,2543540
72590,2543764
72692,2543792
72791,2544748
72891,2544064
72993,2544084
73093,2544044
73194,2544044
73294,2544532
73397,2544532
73496,2544460
73597,2543956
73698,2544552
73799,2544532
73903,2544532
74000,2544376
74101,2544088
74201,2544088
74303,2544028
74404,2543832
74504,2544384
74605,2544092
74705,2544220
74805,2544316
74907,2544316
75008,2544884
75109,2544316
75210,2544420
75311,2544472
75413,2544472
75512,2544968
75613,2544132
75713,2544332
75813,2544876
75915,2545188
76015,2545408
76115,2545024
76216,2545084
76316,2545200
76418,2545004
76517,2545152
76619,2545152
76719,2545300
76819,2544424
