Time  [ms],Memory Usage [KB]
0,2428216
50,2429216
151,2430716
251,2431276
351,2432440
452,2438116
552,2438484
653,2452208
753,2452360
854,2454132
955,2455196
1054,2457640
1155,2458836
1255,2465856
1355,2465048
1456,2467824
1558,2475688
1657,2475868
1759,2478096
1859,2478096
1960,2478452
2063,2478452
2163,2478608
2263,2479072
2364,2479340
2464,2479944
2565,2479964
2666,2480488
2766,2480488
2866,2480940
2967,2480940
3067,2481820
3168,2482352
3268,2505532
3368,2523756
3469,2528092
3569,2528484
3669,2528740
3770,2529380
3870,2529184
3970,2528464
4071,2530636
4171,2532888
4272,2532228
4373,2532108
4473,2531684
4574,2532212
4674,2531980
4774,2533700
4875,2534556
4975,2535232
5075,2543432
5176,2544236
5276,2549212
5376,2560032
5477,2560432
5577,2560392
5678,2565816
5778,2567548
5878,2567844
