Time  [ms],Memory Usage [KB]
0,2474768
101,2469076
202,2471060
302,2470960
402,2471824
503,2472568
604,2466604
704,2468704
804,2487656
905,2488712
1005,2490708
1105,2495236
1206,2500112
1306,2504844
1406,2492840
1507,2499040
1608,2501464
1709,2499780
1809,2497084
1910,2497468
2010,2497932
2110,2498928
2211,2500488
2312,2500488
2412,2499308
2513,2499144
2612,2499972
2713,2500000
2813,2502576
2914,2520176
3014,2523564
3114,2538808
3214,2552564
3315,2554248
3415,2555900
3515,2557320
3616,2559884
3716,2563752
3817,2563552
3917,2566944
4017,2569664
4118,2569756
4218,2572812
4318,2575108
4420,2576996
4519,2576800
4620,2577972
4720,2576836
4820,2575896
4921,2576260
5021,2577024
5122,2576812
5222,2577000
5322,2577792
5422,2577792
5523,2578320
5623,2578652
5724,2578460
5824,2578380
5931,2578184
6032,2578920
6129,2579440
6230,2579948
6330,2580652
6430,2585396
6531,2589456
6631,2594648
6731,2595432
6832,2596748
6932,2605412
7032,2608124
7133,2605276
7233,2604028
7334,2605504
