Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.195,3.195,screen dark,1.9256909974649998
0,3.195,3.195,wifi running,0.29820547948109355
0,3.195,3.195,phone_scanning,0.26436172842905936

