Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.386,4.386,screen dark,2.594854679724
0,3.487,3.487,wifi running,0.3194665415146332
3.487,4.386,0.899,wifi scan,0.5042375150174412
0,4.386,4.386,phone_scanning,0.34385601534151083

