Time  [ms],Memory Usage [KB]
0,2715372
104,2720392
200,2720072
303,2738168
409,2744884
501,2746896
602,2747432
702,2765652
803,2768864
903,2772536
1004,2777272
1104,2767132
1206,2771728
1306,2772024
1407,2773016
1507,2772000
1609,2772008
1709,2772344
1809,2772772
1910,2773428
2010,2769460
2111,2770164
2211,2771892
2312,2773208
2413,2775396
2513,2782952
2613,2785392
2713,2785708
2814,2792760
2916,2796728
3015,2798908
3116,2799620
3216,2801612
3317,2802604
3417,2804308
3517,2804688
3618,2807256
3719,2806416
