Time  [ms],Memory Usage [KB]
0,2343452
103,2350628
203,2357028
305,2360988
404,2383496
505,2385184
606,2386180
707,2404028
806,2407660
907,2414452
1008,2417336
1110,2422224
1209,2418388
1310,2419172
1410,2418880
1512,2418944
1611,2416812
1712,2416628
1812,2402816
1913,2403516
2013,2406172
2114,2407356
2217,2407096
2315,2409860
2415,2418248
2516,2427864
2618,2436108
2718,2436968
2817,2438072
2918,2433128
3018,2434968
3120,2436680
3221,2437768
3320,2438688
3421,2440900
3522,2445192
3622,2444240
