Time  [ms],Memory Usage [KB]
0,2372672
50,2376168
151,2380932
251,2385240
352,2403296
453,2411240
553,2410008
653,2413800
754,2432764
854,2433544
954,2434504
1055,2434156
1156,2433076
1257,2437876
1357,2427388
1458,2428828
1558,2430120
1659,2430548
1759,2430484
1860,2430544
1960,2432316
2061,2431620
2160,2432164
2261,2432068
2361,2432544
2461,2433328
2562,2441016
2664,2442856
2763,2442316
2864,2442264
2964,2442560
3065,2442560
3165,2442904
3267,2443204
3366,2443412
3466,2443104
3568,2443316
3668,2443644
3769,2442752
3869,2442528
3969,2442644
4071,2442644
4170,2443132
4271,2442848
4371,2442696
4471,2443968
4571,2446796
4672,2445788
4772,2446280
4873,2440548
4973,2446992
5073,2455688
5174,2455576
5274,2456568
5375,2456816
5475,2457192
5576,2454620
5676,2460560
5776,2461852
5877,2459712
5977,2460512
