Time  [ms],Memory Usage [KB]
0,2713880
100,2717792
201,2725172
255,2733364
353,2737944
457,2750064
557,2752980
658,2755276
758,2776284
858,2781732
959,2786868
1059,2787040
1160,2789592
1260,2788220
1361,2788784
1462,2788836
1562,2790004
1662,2789492
1763,2788964
1863,2789224
1964,2789028
2064,2789256
2165,2786380
2265,2787524
2367,2788480
2467,2788788
2570,2788788
2668,2798028
2770,2798080
2869,2797884
2970,2798132
3073,2798132
3171,2798356
3274,2798356
3374,2798136
3475,2798244
3577,2798244
3675,2797944
3777,2798196
3877,2798988
3978,2797852
4078,2797852
4178,2797488
4282,2797488
4380,2796520
4481,2796316
4581,2797448
4681,2797064
4782,2793292
4882,2794184
4984,2787716
5084,2787824
5187,2788056
5287,2788360
5388,2787960
5491,2785748
5588,2785980
5690,2785832
5791,2785836
5891,2785704
5992,2785884
6092,2785820
6193,2786588
6293,2791420
6396,2795888
6496,2795588
6597,2786912
6697,2774252
6798,2774592
6898,2775336
6999,2775568
7100,2759692
7199,2759736
7300,2759172
7401,2759292
7501,2758940
7603,2758548
7703,2758280
7804,2758084
7904,2758732
8005,2758676
8106,2757896
8206,2758616
8307,2758616
8408,2758484
8512,2758484
8609,2758292
8712,2757936
8813,2757936
8913,2757800
9016,2757604
9117,2757888
9217,2757392
9318,2757892
9420,2757440
9521,2757440
9621,2757076
9722,2757728
9823,2758204
9924,2758160
10025,2757792
10125,2758328
10228,2758176
10327,2758740
10429,2758084
10530,2758548
10629,2758788
10730,2758904
10830,2759196
10934,2759196
11034,2759472
11135,2759292
11236,2758900
11336,2758708
11437,2758296
11537,2758464
11639,2758464
11739,2758464
11839,2758412
11940,2758412
12040,2758744
12143,2758744
12243,2758764
12343,2759108
12445,2759004
12544,2759704
12646,2759116
12746,2759368
12851,2759100
12948,2758316
13047,2757404
13149,2757528
13250,2758368
13351,2757916
13451,2758184
13551,2758468
13656,2758468
13753,2759164
13854,2758812
13954,2759192
14054,2759272
14157,2759272
14256,2759580
14359,2759580
14458,2759212
14558,2758756
14660,2758776
14760,2759188
14861,2758404
14962,2758600
15062,2758540
15165,2758760
15265,2759324
15365,2759464
15419,2759212
15519,2759504
15619,2759172
15719,2759172
15820,2759156
15923,2759388
16022,2760544
16125,2759748
16226,2759552
16326,2759724
16426,2759288
16526,2760404
16628,2760208
16727,2760012
16829,2760060
16930,2760060
17029,2760612
17130,2759264
17230,2759900
17330,2759776
17433,2759468
17532,2759516
17634,2759516
17734,2759572
17834,2759744
17934,2759744
18035,2759036
18137,2759260
18237,2759808
18339,2759752
18438,2759496
18540,2759696
18643,2759696
18740,2760380
18842,2759792
18942,2760132
19043,2759972
19144,2759972
19244,2761020
19346,2760432
19447,2760104
19547,2759756
19648,2759984
19748,2759472
19851,2759772
19950,2760452
20051,2760332
20153,2760220
20252,2760784
20355,2760784
20455,2761216
20556,2760952
20656,2761332
20756,2761396
20861,2761396
20959,2761692
21060,2761232
21160,2761036
21260,2759684
21362,2759684
21462,2759648
21564,2759648
21663,2759648
21765,2760268
21867,2760268
21966,2759932
22068,2759528
22169,2760076
22269,2760480
22370,2760252
22469,2760920
22570,2763100
22671,2765592
22771,2766336
22871,2768480
22971,2768884
23072,2778252
23172,2782560
23273,2784088
23374,2783684
23474,2784320
23575,2785420
23677,2785420
23776,2790048
23877,2791312
23977,2791716
24078,2793104
24178,2793576
