Time  [ms],Memory Usage [KB]
0,2471692
101,2482940
201,2491196
301,2504576
402,2512596
502,2512360
603,2511820
706,2515268
803,2534104
904,2535724
1004,2539780
1105,2546556
1205,2551044
1306,2556532
1406,2552972
1506,2555436
1607,2547332
1707,2547836
1808,2546920
1908,2546688
2009,2545628
2109,2545040
2209,2545956
2309,2547216
2410,2547660
2510,2548360
2611,2556156
2711,2555880
2813,2556108
2912,2556296
3013,2556100
3113,2555988
3213,2556424
3315,2556724
3415,2556912
3516,2556912
3616,2557368
3718,2557292
3816,2558000
3917,2557132
4022,2557008
4119,2557428
4221,2557428
4321,2557472
4421,2556940
4521,2556792
4621,2542888
4723,2542888
4822,2543336
4923,2535892
5023,2535024
5123,2534656
5224,2536492
5324,2539140
5425,2540292
5525,2541088
5625,2544888
5725,2552476
5826,2556428
5926,2558680
6027,2558980
6127,2562464
6228,2561496
6329,2568908
6429,2567656
6529,2560484
6630,2560420
6730,2562112
