Time  [ms],Memory Usage [KB]
0,2352112
52,2355936
152,2378620
254,2382540
353,2388752
453,2383696
554,2383184
655,2386052
755,2405656
855,2406320
956,2406032
1056,2411256
1156,2413092
1257,2415152
1357,2417532
1458,2417840
1559,2419392
1659,2419948
1759,2420724
1860,2420492
1960,2421072
2061,2420740
2162,2420740
2262,2420852
2368,2418108
2464,2418280
2563,2417300
2664,2417576
2764,2417552
2866,2417440
2966,2418180
3067,2417588
3166,2417172
3266,2417688
3369,2417688
3468,2418268
3569,2426424
3669,2426424
3770,2426692
3870,2426720
3970,2427032
4073,2427032
4172,2427156
4273,2426852
4373,2427364
4473,2428116
4574,2425372
4674,2424876
4774,2425120
4875,2420284
4975,2419496
5076,2421128
5176,2420588
5276,2407732
5377,2410876
5478,2408432
5578,2409448
5680,2409124
5779,2408928
5880,2409168
5983,2409168
6080,2410176
6181,2418288
6281,2416748
6382,2408324
6482,2409760
6582,2408620
6683,2408624
6784,2409000
6885,2409072
6984,2409400
7085,2393132
7185,2392076
7291,2392076
7386,2392552
7490,2392260
7589,2391100
7689,2390364
7790,2390364
7889,2390164
7990,2390016
8092,2390056
8191,2390496
8293,2389976
8392,2390276
8493,2390564
8594,2390564
8693,2390596
8793,2389896
8895,2390004
8995,2390256
9097,2390256
9197,2390300
9299,2389788
9397,2389788
9497,2390828
9599,2390256
9699,2390508
9800,2390000
9900,2388856
10000,2389692
10103,2389692
10203,2390400
10303,2389504
10403,2389340
10504,2389868
10605,2389868
10705,2390472
10805,2390320
10905,2390516
11006,2390100
11107,2390468
11207,2389472
11310,2389472
11408,2390204
11512,2389944
11609,2389944
11709,2390084
11816,2390080
11911,2389908
12011,2389372
12111,2389456
12212,2389212
12313,2389476
12413,2389768
12514,2389660
12615,2389464
12718,2389288
12819,2389236
12917,2389608
13018,2389472
13118,2389276
13218,2390084
13320,2390084
13419,2390356
13522,2389964
13621,2390256
13723,2390508
13823,2390300
13922,2389796
14025,2389796
14124,2390408
14224,2389828
14326,2389632
14425,2390280
14527,2390280
14627,2390300
14726,2390364
14829,2390240
14927,2390380
15029,2390172
15128,2390680
15229,2390744
15332,2390744
15432,2390656
15533,2390656
15634,2390656
15735,2390920
15837,2391100
15935,2390956
16039,2390956
16138,2391232
16238,2390864
16338,2390276
16438,2390432
16540,2390432
16640,2390724
16742,2390332
16841,2390260
16941,2390372
17043,2390176
17143,2390964
17243,2390376
17343,2390376
17443,2390636
17545,2390440
17645,2390504
17746,2390204
17845,2390368
17945,2390328
18049,2390132
18148,2390688
18249,2390652
18349,2390500
18448,2390704
18551,2390704
18650,2390940
18752,2390580
18851,2390576
18951,2390804
19055,2390804
19153,2391008
19254,2390692
19354,2390692
19454,2391088
19559,2391088
19655,2391508
19757,2391228
19858,2391312
19957,2391104
20059,2391104
20162,2391960
20259,2391568
20310,2391568
20460,2391712
20510,2391712
20611,2391712
20712,2391464
20814,2390776
20912,2391412
21012,2390904
21113,2391100
21214,2391200
21315,2391424
21415,2391468
21516,2391468
21615,2391468
21716,2391140
21818,2390944
21917,2392032
22019,2391676
22119,2391676
22218,2390536
22320,2390784
22420,2392008
22521,2391416
22621,2391416
22721,2391560
22826,2391452
22923,2392168
23024,2392076
23124,2392076
23224,2392068
23326,2392068
23425,2392108
23525,2392432
23627,2392432
23726,2392908
23828,2392620
23927,2395208
24028,2397188
24128,2397904
24228,2398916
24328,2400400
24429,2408004
24529,2413912
24630,2418524
24730,2418600
24832,2420000
24931,2419968
25032,2419968
25132,2420508
25234,2420764
25334,2420168
25435,2419972
25535,2421516
