datetime,cpu
Sun Oct 18 00:34:00 GMT 2020,30
Sun Oct 18 00:34:01 GMT 2020,30
Sun Oct 18 00:34:01 GMT 2020,30
Sun Oct 18 00:34:01 GMT 2020,30
Sun Oct 18 00:34:01 GMT 2020,30
Sun Oct 18 00:34:01 GMT 2020,30
Sun Oct 18 00:34:02 GMT 2020,30
Sun Oct 18 00:34:02 GMT 2020,30
Sun Oct 18 00:34:02 GMT 2020,30
Sun Oct 18 00:34:02 GMT 2020,30
Sun Oct 18 00:34:03 GMT 2020,30
Sun Oct 18 00:34:03 GMT 2020,30
Sun Oct 18 00:34:03 GMT 2020,30
Sun Oct 18 00:34:03 GMT 2020,30
Sun Oct 18 00:34:03 GMT 2020,30
Sun Oct 18 00:34:04 GMT 2020,30
Sun Oct 18 00:34:04 GMT 2020,30
Sun Oct 18 00:34:04 GMT 2020,30
Sun Oct 18 00:34:04 GMT 2020,30
Sun Oct 18 00:34:05 GMT 2020,30
Sun Oct 18 00:34:05 GMT 2020,30
