Time  [ms],Memory Usage [KB]
0,2364748
100,2364492
199,2368016
299,2372352
401,2375880
501,2388500
601,2406008
701,2404712
801,2423792
901,2426604
1002,2427376
1102,2426672
1203,2427872
1303,2417068
1404,2417744
1506,2417336
1605,2412032
1705,2414196
1805,2416476
1906,2417168
2006,2419192
2106,2425960
2207,2430764
2308,2433820
2409,2435352
2507,2436644
2608,2444752
2709,2446636
2809,2450388
2909,2458712
