Time  [ms],Memory Usage [KB]
0,2421720
100,2418400
200,2419696
301,2419992
404,2420648
502,2421400
602,2421232
703,2423316
804,2441992
905,2443944
1005,2443288
1105,2446476
1206,2435512
1306,2439240
1407,2442344
1507,2449524
1608,2450168
1711,2454724
1809,2455364
1910,2453876
2010,2454020
2114,2454968
2211,2455324
2311,2456332
2411,2456580
2512,2456312
2612,2456676
2714,2456476
2813,2454060
2914,2451560
3014,2452428
3116,2454028
3214,2468896
3315,2468716
3416,2466496
3516,2465360
3617,2461512
3717,2461612
3817,2461092
3917,2462684
4017,2490980
4118,2499660
4218,2516128
