Time  [ms],Memory Usage [KB]
0,2508712
101,2504152
202,2507884
302,2507080
403,2508456
504,2500716
603,2503728
704,2520672
804,2523496
905,2522956
1005,2526380
1105,2535680
1206,2538216
1306,2541504
1407,2545020
1508,2550584
1608,2554960
1708,2554748
1809,2552172
1909,2554228
2010,2555644
2110,2557240
2211,2557240
2310,2553056
2411,2551264
2511,2549584
2612,2549344
2713,2549388
2813,2550036
2913,2550524
3013,2551296
3114,2551548
3215,2555564
3315,2568900
3416,2564524
3516,2565828
3616,2565268
3716,2564644
3817,2576828
3917,2561940
4018,2563396
4119,2585108
4219,2595916
4320,2598768
