Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.604,4.604,screen dark,2.726982344196
0,4.604,4.604,wifi running,0.4222905328829762
0,4.604,4.604,phone_scanning,0.33671931758842094

