Time  [ms],Memory Usage [KB]
0,2437120
100,2439192
201,2438988
301,2441236
401,2441380
502,2442016
602,2442116
702,2444784
803,2445244
903,2446336
1003,2446376
1106,2453196
1206,2456192
1308,2462800
1410,2467504
1511,2469548
1611,2472228
1711,2472432
1812,2475216
1912,2478100
2013,2481988
2113,2507640
2213,2507384
2314,2528044
2414,2535020
2515,2536652
2615,2537380
2716,2538732
2816,2539608
2916,2544332
3017,2548964
