Time  [ms],Memory Usage [KB]
0,2348716
107,2351760
202,2375500
302,2377780
404,2382408
504,2383760
607,2387428
708,2406848
808,2408504
908,2409252
1009,2406868
1109,2407728
1209,2408824
1310,2406616
1410,2406800
1510,2407640
1612,2410244
1712,2415392
1812,2415100
1913,2415224
2013,2416684
2113,2418596
2214,2419228
2314,2406588
2414,2408940
2515,2426540
