Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.585,4.585,screen dark,2.7144720982049995
0,3.3529999999999998,3.3529999999999998,wifi running,0.3074033631229434
3.3529999999999998,4.585,1.2320000000000002,wifi scan,0.6914930161568352
0,4.585,4.585,phone_scanning,0.3640196348937319

