Time  [ms],Memory Usage [KB]
0,2573012
101,2557076
202,2557160
302,2557488
402,2559152
503,2558040
603,2558628
704,2578732
804,2580728
905,2563792
1007,2566012
1108,2570140
1210,2581724
1308,2581788
1409,2581656
1509,2586260
1610,2589148
1710,2591008
1810,2592164
1911,2596720
2011,2600452
2111,2603440
2214,2628068
2318,2636516
2415,2643468
2515,2644476
2615,2650652
2718,2650872
2819,2674516
2919,2690756
3020,2706652
3120,2713412
3220,2722320
3320,2724616
3422,2727004
3521,2726584
3622,2726792
3725,2729912
3823,2730800
3923,2734544
4023,2735760
4125,2741372
4225,2742088
4325,2736480
