Time  [ms],Memory Usage [KB]
0,2510112
100,2510264
201,2512184
301,2511800
402,2512876
502,2513052
602,2515232
703,2532952
803,2535868
904,2534408
1003,2536076
1104,2545968
1204,2547592
1304,2551656
1405,2552628
1505,2555392
1606,2559048
1706,2560412
1807,2562280
1908,2548596
2008,2545440
2108,2549724
2208,2554324
2309,2553244
2409,2578296
2511,2589280
2611,2593900
2712,2594572
2812,2591908
2915,2593148
3013,2593664
3114,2596816
3214,2615184
3315,2620136
3415,2628448
3515,2632252
3615,2634332
3716,2635704
3817,2639876
