Time  [ms],Memory Usage [KB]
0,2413840
100,2413480
201,2416336
302,2417548
402,2418068
503,2413208
603,2418788
703,2438184
803,2442944
905,2440720
1004,2437564
1105,2438236
1206,2439668
1306,2447636
1406,2446484
1507,2450336
1608,2456268
1708,2458152
1812,2457332
1912,2458996
2012,2459520
2114,2459824
2214,2461536
2314,2462712
2414,2472860
2515,2485008
2615,2486996
2715,2511744
2816,2518992
2917,2526744
3016,2532076
3117,2537056
3217,2538940
3317,2541704
3418,2542992
3518,2544236
3619,2549316
3723,2554700
3822,2550820
3925,2555360
4024,2556092
