Time  [ms],Memory Usage [KB]
0,2511012
101,2511052
201,2507592
302,2508200
402,2508772
502,2510448
603,2536860
703,2534552
804,2528544
907,2530956
1005,2512684
1106,2516088
1207,2516944
1307,2525328
1409,2518956
1509,2522032
1611,2523944
1710,2528948
1810,2528748
1911,2529652
2011,2530824
2113,2530436
2213,2531040
2315,2531068
2414,2531556
2516,2531428
2615,2531200
2716,2530808
2817,2531280
2917,2531408
3019,2531408
3118,2531868
3218,2531336
3320,2529632
3419,2529884
3523,2529884
3620,2529736
3720,2529492
3821,2530032
3924,2529728
4022,2529728
4122,2529320
4225,2528924
4323,2530076
4423,2529292
4525,2529184
4624,2529124
4726,2529132
4825,2529500
4927,2529752
5027,2529556
5127,2529184
5229,2529072
5328,2529712
5430,2529372
5531,2529176
5630,2528680
5731,2527504
5831,2528108
5931,2527820
6032,2528744
6132,2528620
6232,2533520
6332,2528276
6433,2529600
6533,2529652
6634,2529964
6734,2530116
6836,2530596
6935,2530920
7036,2514056
7136,2513564
7237,2513164
7337,2513284
7437,2512468
7539,2512984
7639,2512500
7742,2512304
7840,2513164
7947,2513164
8041,2513312
8141,2511996
8242,2512180
8342,2511852
8447,2511656
8544,2511940
8645,2511912
8744,2511816
8845,2512312
8947,2512316
9046,2512784
9147,2512648
9247,2512408
9347,2512364
9448,2512364
9548,2512264
9648,2511412
9748,2510072
9848,2509424
9949,2509228
10049,2509568
10153,2509072
10251,2509112
10351,2509016
10455,2509512
10553,2509780
10655,2508456
10754,2508916
10855,2508608
10957,2508608
11057,2508916
11157,2508316
11258,2508264
11358,2508216
11462,2508464
11559,2511700
11661,2511700
11761,2511516
11860,2512096
11962,2512152
12062,2512456
12166,2512180
12263,2511392
12364,2511296
12465,2511296
12566,2511424
12665,2511328
12766,2511604
12867,2511792
12969,2511792
13067,2513240
13170,2512456
13268,2512644
13368,2511968
13469,2511968
13570,2512516
13672,2512244
13776,2514468
13876,2511860
13978,2511664
14078,2512544
14179,2512436
14279,2512060
14379,2512220
14481,2512220
14581,2512800
14682,2512212
14781,2512220
14882,2512436
14984,2512436
15083,2512436
15184,2512828
15285,2512556
15385,2513084
15486,2512700
15587,2512504
15688,2512836
15789,2512836
15888,2512648
15988,2512652
16090,2512944
16189,2513252
16289,2513236
16390,2514356
16491,2514228
16591,2514032
16691,2513388
16792,2513828
16892,2516300
16993,2517532
17043,2518496
17143,2521068
17244,2522888
17344,2548616
17446,2551536
17544,2553524
17645,2553944
