Time  [ms],Memory Usage [KB]
0,2525396
102,2526012
201,2527156
301,2527700
402,2528680
502,2526800
602,2521256
702,2541320
804,2543404
904,2544148
1004,2548020
1104,2553756
1205,2556744
1307,2548132
1406,2551788
1507,2555048
1607,2551944
1708,2552796
1808,2554080
1911,2556356
2010,2557100
2112,2557100
2212,2557388
2311,2553304
2412,2550272
2512,2548288
2614,2548092
2713,2548760
2815,2548168
2916,2547972
3015,2547780
3117,2548336
3216,2548316
3317,2548012
3417,2548348
3517,2548888
3620,2549096
3719,2549244
3820,2549244
3920,2549216
4020,2548928
4121,2548928
4221,2548424
4323,2548528
4423,2549292
4522,2549340
4622,2548400
4723,2548776
4825,2548580
4924,2549088
5025,2548292
5125,2548912
5225,2548672
5327,2548424
5426,2548608
5530,2548416
5628,2548960
5727,2548436
5829,2548436
5929,2549120
6030,2549300
6129,2549872
6230,2553440
6330,2549144
6431,2546696
6531,2544996
6631,2545224
6732,2544636
6832,2544768
6932,2544768
7033,2529940
7134,2529708
7234,2529504
7336,2529504
7435,2528720
7536,2528744
7637,2528744
7738,2528632
7839,2528032
7938,2528316
8038,2528824
8140,2528824
8239,2528796
8341,2528572
8440,2528772
8540,2528880
8642,2528864
8741,2528140
8844,2528140
8943,2528356
9043,2528084
9143,2528604
9243,2528760
9345,2528536
9445,2528620
9545,2527684
9646,2527692
9746,2528148
9846,2527832
9947,2527832
10047,2528088
10148,2528088
10248,2527824
10349,2527824
10450,2528200
10549,2528088
10650,2527892
10750,2528372
10851,2528372
10951,2527980
11051,2528268
11152,2528788
11252,2529340
11352,2530936
11454,2532248
11555,2532356
11654,2532152
11759,2532304
11855,2533008
11955,2533968
12057,2533968
12156,2534300
12256,2534604
12359,2534476
12457,2534756
12558,2532272
12660,2532272
12759,2532244
12863,2532244
12963,2532340
13064,2532016
13163,2532256
13263,2533024
13365,2533024
13464,2532548
13564,2532144
13665,2531996
13765,2531800
13867,2531604
13966,2535552
14066,2532292
14167,2532440
14267,2531848
14369,2531828
14469,2532640
14569,2532048
14669,2532160
14771,2532068
14871,2532068
14971,2532816
15072,2532608
15172,2532412
15272,2532400
15373,2532204
15473,2532192
15576,2532192
15674,2532612
15775,2532336
15876,2532336
15976,2532736
16078,2532736
16177,2532828
16279,2532544
16379,2532544
16480,2532496
16581,2532496
16681,2533028
16783,2532836
16883,2533036
16983,2533124
17084,2533124
17183,2533532
17284,2532792
17384,2532792
17484,2533148
17586,2532952
17686,2533224
17787,2533224
17886,2533144
17987,2532804
18088,2532608
18188,2532684
18290,2532480
18389,2533076
18490,2532684
18590,2532688
18690,2532628
18792,2532824
18892,2533160
18993,2532836
19093,2533032
19194,2532956
19294,2532724
19394,2533180
19496,2533180
19596,2533260
19697,2533288
19798,2533288
19897,2533364
19997,2532972
20098,2533272
20198,2533316
20300,2533664
20399,2533100
20500,2532992
20600,2533288
20700,2533968
20802,2533968
20901,2533576
21004,2533576
21106,2533836
21203,2535160
21304,2535772
21404,2538964
21505,2541384
21605,2542300
21706,2562352
21806,2568836
21906,2569464
22007,2588304
22109,2590740
22208,2592184
22308,2591480
