Time  [ms],Memory Usage [KB]
0,2518784
100,2501612
200,2504204
301,2504732
451,2505520
501,2505764
602,2506728
702,2526060
802,2527292
903,2531588
1004,2529340
1104,2536744
1205,2543184
1306,2549692
1406,2550312
1509,2552824
1609,2555064
1710,2555688
1810,2556768
1911,2559656
2011,2560624
2113,2561336
2212,2561812
2312,2561812
2412,2563384
2514,2558764
2613,2557012
2714,2557468
2817,2558220
2914,2561112
3015,2558696
3115,2570028
3216,2572012
3316,2574540
3417,2576648
3517,2578828
3618,2580920
3718,2580980
3819,2581164
3919,2580984
4019,2580928
4119,2580408
4221,2580792
4321,2581232
4422,2581704
4521,2581516
4622,2581516
4722,2585732
4823,2591824
4924,2566528
5024,2567880
5125,2567204
5225,2567868
5327,2568448
5427,2568164
5527,2569080
5630,2569824
5728,2570484
5829,2571108
5929,2571688
6029,2574028
6130,2574160
6230,2579824
6330,2575184
6431,2575752
6531,2576632
6631,2575532
6732,2575768
6833,2576280
6933,2576632
7034,2567024
7133,2570676
7234,2553232
7334,2546884
7435,2546464
7535,2546764
7636,2547316
7736,2546260
7839,2546456
7939,2546260
8038,2545948
8139,2546196
8239,2546936
8342,2546936
8440,2546952
8540,2546672
8641,2546872
8741,2546684
8848,2546652
8943,2547620
9045,2546640
9144,2546176
9245,2545756
9345,2545888
9445,2546268
9547,2546232
9646,2546368
9747,2546368
9848,2545972
9948,2546068
10048,2546344
10149,2546440
10250,2546440
10351,2546508
10450,2546248
10552,2546480
10651,2546792
10753,2546792
10853,2546792
10952,2547104
11054,2547164
11153,2547408
11254,2546428
11354,2548680
11455,2549156
11555,2549412
11656,2549544
11758,2549544
11857,2549816
11959,2549468
12058,2550264
12159,2550324
12260,2550332
12359,2550792
12460,2549856
12561,2549932
12660,2550860
12763,2550860
12862,2551476
12963,2550692
13063,2551232
13163,2550104
13266,2550312
13366,2550884
13465,2549608
13566,2549552
13667,2549488
13767,2549688
13867,2550760
13971,2552908
14068,2550204
14170,2550204
14270,2550452
14369,2550936
14471,2550568
14570,2550192
14672,2550192
14776,2550704
14875,2550276
14976,2550364
15077,2550516
15179,2550516
15278,2550348
15378,2550960
15478,2550840
15579,2550076
15681,2550076
15781,2550136
15880,2549804
15981,2549916
16082,2549896
16184,2549896
16283,2550008
16383,2549892
16484,2550264
16584,2551172
16686,2551172
16786,2550976
16886,2550084
16987,2550400
