Time  [ms],Memory Usage [KB]
0,2596984
101,2598116
201,2599104
302,2600064
402,2601952
502,2603232
603,2611912
704,2611936
803,2621660
904,2624684
1004,2625320
1105,2626136
1205,2623408
1306,2624656
1407,2635148
1507,2637668
1608,2640496
1708,2647036
1808,2648448
1909,2645368
2010,2646428
2111,2647116
2211,2648044
2311,2650036
2411,2651352
2512,2653084
2612,2658184
2712,2659528
2813,2662724
2913,2685888
3014,2698536
3114,2703576
3215,2721304
3315,2762148
3415,2769652
3515,2772076
3616,2772612
3716,2763456
3817,2766740
3920,2770012
4018,2771104
4120,2771560
