Time  [ms],Memory Usage [KB]
0,2602748
101,2598832
202,2601556
303,2601204
403,2603616
503,2606360
603,2609480
703,2621016
806,2623288
904,2625404
1005,2626132
1105,2626544
1206,2633060
1306,2634972
1407,2637692
1507,2640660
1608,2643088
1710,2640776
1810,2622540
1910,2624012
2011,2625740
2111,2628232
2212,2631060
2312,2634212
2412,2637248
2513,2638216
2613,2644100
2716,2691792
2814,2713804
2914,2715268
3015,2722196
3116,2722388
3216,2724640
3317,2725080
3417,2726228
3519,2730648
3621,2734576
3720,2735356
3820,2736072
