Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.476,4.476,screen dark,2.6959357464480003
0,4.476,4.476,wifi running,0.41748277006958256
0,4.476,4.476,phone_scanning,0.35519443112372073

