Time  [ms],Memory Usage [KB]
0,2520252
99,2521248
200,2522472
300,2524772
451,2524352
551,2526076
601,2525784
702,2544300
802,2546540
903,2547644
1003,2548568
1103,2555988
1203,2559356
1304,2563744
1404,2568328
1505,2577328
1606,2580388
1706,2578740
1811,2598812
1907,2599892
2008,2617940
2108,2626472
2208,2630640
2309,2630444
2409,2630928
2514,2631724
2610,2621892
