Time  [ms],Memory Usage [KB]
0,2447832
100,2441708
201,2444640
301,2444168
401,2445460
502,2444952
602,2447012
703,2465128
803,2468876
903,2471680
1004,2468900
1104,2477704
1204,2480620
1307,2485372
1407,2486856
1509,2488724
1608,2496260
1709,2517572
1810,2521084
1911,2519640
2012,2533128
2112,2549096
