datetime,cpu
Sat Oct 17 22:36:41 GMT 2020,27
Sat Oct 17 22:36:42 GMT 2020,27
Sat Oct 17 22:36:42 GMT 2020,27
Sat Oct 17 22:36:42 GMT 2020,27
Sat Oct 17 22:36:42 GMT 2020,27
Sat Oct 17 22:36:43 GMT 2020,27
Sat Oct 17 22:36:43 GMT 2020,27
Sat Oct 17 22:36:43 GMT 2020,27
Sat Oct 17 22:36:43 GMT 2020,27
Sat Oct 17 22:36:43 GMT 2020,27
Sat Oct 17 22:36:44 GMT 2020,27
Sat Oct 17 22:36:44 GMT 2020,27
Sat Oct 17 22:36:44 GMT 2020,27
Sat Oct 17 22:36:44 GMT 2020,27
Sat Oct 17 22:36:45 GMT 2020,27
Sat Oct 17 22:36:45 GMT 2020,27
Sat Oct 17 22:36:45 GMT 2020,27
Sat Oct 17 22:36:45 GMT 2020,27
Sat Oct 17 22:36:45 GMT 2020,27
Sat Oct 17 22:36:46 GMT 2020,27
Sat Oct 17 22:36:46 GMT 2020,27
Sat Oct 17 22:36:46 GMT 2020,27
Sat Oct 17 22:36:46 GMT 2020,27
