Time  [ms],Memory Usage [KB]
0,2348420
99,2351096
199,2356156
299,2366704
400,2370728
501,2389812
600,2389380
703,2393956
804,2414884
901,2416228
1002,2415364
1102,2418504
1203,2421864
1303,2418724
1404,2421784
1504,2421428
1604,2425616
1705,2426816
1805,2430368
1906,2433448
2006,2436392
2107,2442756
2207,2444156
2307,2446540
