Time  [ms],Memory Usage [KB]
0,2415324
100,2416136
201,2418616
302,2418408
403,2419628
503,2419052
604,2421168
704,2441112
804,2436520
905,2438296
1005,2436788
1106,2443888
1206,2448548
1306,2452912
1407,2460116
1508,2464916
1608,2448012
1710,2445548
1810,2459600
1910,2465852
2011,2486696
2111,2502076
2212,2506512
