Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.456,3.456,screen dark,2.0825274493439996
0,3.456,3.456,wifi running,0.32249259999744767
0,3.456,3.456,phone_scanning,0.29085128958991097

