Time  [ms],Memory Usage [KB]
0,2607460
151,2589448
251,2591648
353,2592180
401,2592896
501,2592868
602,2593428
702,2612584
803,2613068
903,2614292
1003,2616764
1103,2619256
1254,2632812
1304,2634260
1404,2624696
1509,2627408
1605,2632668
1705,2632856
1806,2636460
1906,2637084
2006,2656920
2107,2659440
2207,2677312
