Time  [ms],Memory Usage [KB]
0,2590268
50,2590312
151,2598232
251,2605276
351,2617532
452,2637356
552,2638184
652,2639484
803,2643240
904,2660152
953,2659320
1054,2658540
1154,2664092
1255,2664588
1355,2670068
1455,2675624
1556,2674152
1656,2676496
1757,2679888
1856,2688520
1957,2701064
2058,2698228
2159,2700356
2259,2702392
2360,2702628
2460,2703936
2560,2703608
2660,2707576
