Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,4.517,4.517,screen dark,2.6711194038359998
0,4.517,4.517,wifi running,0.413639801827367
0,4.517,4.517,phone_scanning,0.3547312731138434

