Time  [ms],Memory Usage [KB]
0,2607116
101,2607772
201,2609896
301,2610304
402,2610660
502,2609872
603,2613944
705,2631816
805,2633764
905,2633400
1005,2634272
1106,2644656
1207,2646784
1308,2650840
1412,2652668
1511,2657352
1611,2639956
1711,2629276
1811,2629568
1912,2631612
2012,2633332
2113,2634052
2213,2634784
2313,2636436
2414,2638432
2514,2637832
2615,2635916
2715,2641436
2816,2665488
2916,2674468
3017,2677808
3117,2694392
3217,2697044
3319,2704180
3418,2705880
3518,2705588
3619,2709808
3719,2712448
3820,2722304
3920,2731164
4021,2746280
4122,2749024
4222,2753428
4323,2756160
4423,2757828
4523,2759540
4623,2761832
4724,2763904
4824,2765836
4925,2774908
5025,2776996
5126,2778688
5226,2782004
5326,2783428
5426,2795872
