Time  [ms],Memory Usage [KB]
0,2592240
100,2591848
201,2594068
301,2595692
401,2595372
502,2595888
602,2596388
704,2581972
804,2601844
905,2599408
1006,2597356
1107,2600988
1207,2596140
1308,2599516
1409,2599380
1509,2608760
1610,2607684
1710,2610184
1811,2610988
1911,2610464
2011,2616576
2112,2615876
2213,2616996
2313,2617096
2415,2618996
2516,2619300
2616,2619632
2717,2620360
2818,2622320
2918,2622904
3019,2624108
3119,2626144
3219,2626176
3320,2628876
3420,2628400
3521,2629760
3621,2630668
3721,2630708
3822,2630928
3922,2632908
4023,2634100
4123,2636748
4223,2661184
4324,2669660
4426,2673860
4525,2677992
4625,2696156
4725,2702860
4826,2704912
4926,2707736
5027,2710884
5127,2727264
5227,2741012
5328,2746984
5428,2760468
5528,2770996
5629,2773864
5729,2780596
5829,2781772
5930,2780364
6030,2782380
6130,2785732
6231,2785860
6332,2790732
6432,2796288
6533,2795500
6633,2797668
6734,2798992
6834,2802880
6935,2802780
7035,2814480
7136,2809308
7236,2810224
7336,2809716
7437,2810524
7537,2811848
7639,2809560
7738,2811056
7838,2800084
7939,2805008
8039,2780112
8139,2782620
8240,2783824
8340,2786520
