Time  [ms],Memory Usage [KB]
0,2462968
103,2470156
203,2473784
304,2493932
404,2497268
504,2498528
604,2501432
705,2504424
805,2526256
905,2526652
1006,2523404
1106,2511496
1207,2511268
1307,2512300
1407,2511836
1509,2512056
1608,2511116
1709,2510920
1809,2511044
1911,2510096
2010,2510096
2111,2511248
2212,2516608
2313,2518472
2413,2522652
2513,2530616
2615,2537284
2714,2543308
