Time  [ms],Memory Usage [KB]
0,2373784
97,2384072
203,2396300
298,2412192
399,2412052
449,2411756
549,2412996
649,2431228
750,2433156
850,2431820
950,2430416
1051,2417960
1151,2423396
1251,2424920
1352,2428344
1452,2428008
1552,2439644
1653,2441580
1753,2444696
1854,2455380
