Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,3.293,3.293,screen dark,1.977538634847
0,3.293,3.293,wifi running,0.3062344153725811
0,3.293,3.293,phone_scanning,0.24039659274073483

