Time  [ms],Memory Usage [KB]
0,2344208
101,2343016
204,2348800
303,2364072
402,2368668
503,2385980
603,2386620
703,2389356
804,2406744
905,2410764
1005,2412348
1110,2411784
1206,2411924
1306,2412404
1406,2413056
1507,2410928
1607,2412556
1708,2410224
1809,2410700
1909,2411436
2011,2411436
2110,2411356
2211,2411356
2312,2409228
2412,2408964
2512,2409184
2613,2409680
2713,2416764
2814,2418308
2915,2418892
3014,2419328
3115,2423940
3216,2423940
3316,2425656
3417,2425364
3517,2425224
3617,2427016
3718,2433872
3819,2429176
3919,2427680
4020,2427484
4122,2427500
4222,2427744
4322,2428736
4422,2430928
4522,2436116
4623,2440736
4723,2441876
4824,2444260
4924,2440608
5025,2435204
5126,2433512
5226,2434028
5327,2434028
5427,2434840
5527,2434348
5628,2435244
5729,2435436
5829,2435356
5929,2435156
6029,2435156
6130,2432148
6230,2437336
6331,2441196
6431,2443692
6531,2442072
6632,2438628
6733,2439108
6833,2439148
6933,2439904
7034,2425308
7134,2424736
7234,2424988
7335,2425108
7435,2425656
7537,2421724
7636,2422376
7737,2422940
7837,2423228
7939,2423748
8039,2423788
8139,2424416
8239,2424412
8339,2425388
8440,2425388
8540,2425976
8642,2426064
8744,2426348
8841,2426648
8943,2426648
9042,2426648
9142,2426752
9243,2427056
9343,2427576
9444,2428256
9544,2428680
9644,2429488
9745,2430020
9846,2430612
9945,2433428
10046,2434356
10147,2434608
10247,2435912
10347,2435912
10448,2436280
10548,2437980
10648,2438572
10748,2440612
10849,2442880
10950,2443704
11050,2444492
11150,2447348
11251,2446780
11351,2450576
11457,2461204
11552,2469272
11652,2473080
11753,2474964
11853,2477144
11953,2477524
12053,2488188
12154,2487600
12254,2480536
12355,2491036
12456,2495624
12555,2505452
12656,2505844
12756,2506628
12857,2507572
12957,2520712
13058,2515152
13158,2519652
13259,2520584
13359,2520892
13459,2524064
13560,2528060
13661,2529128
13761,2527616
13861,2527388
13963,2528380
14063,2521200
14163,2516852
14263,2517992
14364,2520112
14466,2506172
14565,2509160
