Time  [ms],Memory Usage [KB]
0,2353844
97,2354308
200,2363304
300,2376876
401,2380568
503,2396512
602,2394696
703,2398592
806,2419260
904,2418920
1005,2419768
1106,2419292
1206,2420828
1307,2421616
1407,2409972
1507,2406760
1608,2408404
1709,2408012
1809,2408088
1910,2408620
2012,2408844
2112,2407084
2212,2407084
2313,2407204
2414,2407232
2514,2410160
2614,2415108
2717,2415264
2817,2416948
2920,2416752
3023,2417220
3119,2422732
3219,2420452
3320,2419892
3422,2419872
3521,2421376
3622,2421408
3723,2421260
3824,2410292
3924,2410860
4025,2415924
4126,2421976
4226,2423464
4326,2424384
4426,2426140
4527,2426220
4630,2425356
4728,2425196
4828,2425296
4929,2418280
5030,2417700
5130,2417916
5233,2417720
5333,2418868
5436,2417984
5540,2417788
5636,2416636
5738,2416636
5838,2416980
5939,2416704
6039,2413908
6140,2415240
6241,2415512
6341,2415628
6441,2422820
6542,2426548
6643,2420944
6743,2422344
6844,2422344
6944,2422548
7044,2422928
7145,2423208
7245,2408240
7346,2407116
7446,2398124
7549,2398352
7648,2399300
7749,2399404
7850,2399796
7950,2399320
8052,2398928
8152,2399236
8254,2399060
8353,2398992
8453,2399228
8555,2399484
8655,2399772
8759,2399968
8859,2400268
8959,2399964
9061,2399572
9160,2400264
9261,2400172
9362,2400068
9463,2400744
9564,2400548
9664,2400340
9771,2400592
9866,2400460
9965,2400076
10068,2400076
10167,2400436
10269,2400472
10369,2400548
10469,2400576
10572,2400576
10671,2401320
10772,2401648
10873,2401984
10973,2401820
11075,2401624
11175,2402344
11276,2402300
11376,2402504
11476,2402548
11580,2402352
11677,2401524
11779,2401524
11879,2401580
11982,2401612
12086,2401612
12181,2402608
12283,2402020
12383,2401608
12484,2402076
12585,2402076
12684,2402560
12785,2402560
12887,2402660
12987,2402340
13087,2402628
13187,2403292
13290,2403608
13389,2403312
13491,2403312
13591,2403844
13692,2402840
13793,2403576
13893,2403432
13993,2403664
14093,2403584
14195,2403584
14296,2403704
14396,2403572
14496,2403572
14597,2403776
14698,2403776
14799,2404164
14899,2403648
15000,2403920
15100,2404792
15201,2404792
15301,2405584
15402,2405092
15503,2405092
15603,2404732
15706,2404732
15807,2404732
15856,2404468
15959,2404468
16057,2405128
16159,2405356
16258,2405356
16360,2405292
16460,2406148
16561,2406272
16664,2406272
16763,2406540
16864,2406068
16964,2406696
17065,2406680
17166,2406680
17266,2406988
17366,2407012
17467,2406944
17568,2407316
17669,2406924
17768,2407528
17870,2407528
17970,2407576
18071,2407376
18172,2408176
18273,2408680
18374,2408480
18474,2408596
18575,2408596
18677,2408876
18776,2409228
18877,2409348
18977,2409700
19079,2409500
19178,2410512
19280,2410520
19380,2410808
19483,2411584
19581,2411584
19683,2411608
19784,2411836
19884,2412628
19984,2412724
20086,2419336
20185,2418888
20286,2430800
20386,2441456
20487,2442956
20588,2444692
20688,2445264
20788,2447252
20889,2454532
20990,2457012
21090,2459100
21191,2466156
21291,2468300
21391,2467900
21492,2468692
21592,2466704
21693,2467444
21794,2466924
21894,2466992
21994,2467652
22095,2467860
22196,2468796
22296,2468612
22397,2469100
22497,2469188
22597,2481136
22698,2482144
22799,2482800
22899,2485404
23000,2486396
23101,2482084
23201,2478908
23302,2485100
23402,2500908
23502,2504892
23604,2505628
23706,2507168
23806,2513828
23906,2511796
24006,2511708
24107,2507480
24210,2504148
24308,2503628
24409,2498512
24509,2498368
