Time  [ms],Memory Usage [KB]
0,2440944
99,2440608
200,2443232
301,2442524
401,2444732
501,2444376
602,2466496
702,2469856
803,2465816
903,2465016
1004,2448792
1104,2450656
1204,2452688
1305,2462092
1405,2459468
1506,2465112
1606,2455860
1706,2462252
1807,2462104
1907,2464428
2008,2464568
2108,2467452
2208,2469400
2308,2470264
2409,2469144
2509,2470212
2610,2472176
2710,2500672
2810,2510308
2911,2521944
3011,2522696
3112,2521376
3212,2525424
3313,2527032
3413,2528368
3514,2528204
3615,2529376
3715,2531288
3815,2532176
3917,2535684
4017,2537732
4118,2538664
4218,2538664
4319,2540152
4419,2543436
4519,2546816
4620,2548332
4720,2550340
