Time  [ms],Memory Usage [KB]
0,2462000
100,2462672
200,2463844
301,2466088
401,2466352
501,2466116
603,2466364
702,2485196
803,2488108
903,2471808
1003,2471308
1104,2478868
1204,2483388
1304,2490592
1405,2492736
1505,2498540
1607,2498084
1707,2498692
1807,2501544
1908,2499492
2008,2502844
2109,2504092
2209,2499012
2309,2499856
2409,2495896
2510,2495452
2610,2523588
2710,2525272
2811,2545528
2911,2548360
3012,2548252
3114,2547492
3212,2548856
3313,2551344
3413,2551420
3513,2555460
3614,2557656
3714,2559264
3814,2560316
3915,2562036
4015,2561300
4120,2564524
4216,2566376
4317,2566456
4418,2567896
