Time  [ms],Memory Usage [KB]
0,2560560
101,2559684
201,2562068
301,2562732
452,2563936
552,2556836
653,2559156
703,2576488
804,2579020
903,2578800
1004,2580244
1104,2588456
1204,2592044
1306,2596028
1405,2601864
1505,2606876
1606,2606732
1708,2609744
1806,2611720
1907,2615828
2009,2622300
2110,2611592
2210,2615088
2311,2616356
2411,2618844
2511,2637836
2617,2657104
2712,2656900
2812,2657708
2913,2658316
3013,2657084
3114,2661072
3214,2661728
3315,2663232
3415,2663236
3517,2663472
3616,2665708
3717,2670072
3818,2669176
3918,2670996
4018,2672228
4123,2673228
4219,2675140
4319,2677852
4421,2679752
4521,2678708
4621,2683264
