Time  [ms],Memory Usage [KB]
0,2503136
101,2502984
201,2503368
301,2505648
402,2504148
502,2505284
602,2499120
703,2500400
804,2519468
905,2521512
1004,2523384
1104,2528064
1204,2536244
1305,2534928
1406,2537224
1507,2540792
1606,2546720
1707,2547392
1807,2546312
1907,2546168
2007,2544948
2108,2543324
2209,2544128
2309,2545056
2409,2547040
2509,2549448
2609,2578276
2710,2589600
2810,2598992
2912,2598700
3012,2599596
3112,2601568
3212,2599116
3313,2605224
3413,2604976
3514,2606700
3614,2608828
3715,2608028
3815,2609788
3915,2611936
4016,2614188
4123,2615980
