Time  [ms],Memory Usage [KB]
0,2427168
101,2423740
201,2425636
302,2426192
402,2426428
503,2426032
603,2428812
704,2447488
804,2451788
905,2437856
1006,2424832
1106,2425508
1206,2429124
1308,2438212
1408,2439600
1509,2440544
1609,2440376
1710,2439436
1810,2444704
1910,2445072
2011,2446116
2111,2444828
2212,2446416
2313,2448684
2413,2450096
2514,2450256
2614,2453692
2714,2455492
2814,2484488
2917,2505572
3017,2509216
3119,2510060
3220,2510248
3319,2510612
3419,2511788
3520,2515340
3620,2515332
3721,2517236
3821,2514828
3922,2516868
4022,2520540
4122,2522948
4223,2526216
4323,2529220
4424,2531816
