Time  [ms],Memory Usage [KB]
0,2588312
101,2584900
201,2586644
302,2586048
402,2588112
502,2588080
603,2593268
703,2613188
804,2591608
905,2591664
1005,2592484
1105,2595240
1205,2596724
1306,2602208
1406,2602636
1507,2603368
1607,2607260
1707,2600608
1810,2601700
1910,2606664
2012,2606704
2111,2610332
2212,2611940
2313,2615268
2412,2634320
2513,2634572
2613,2644016
2715,2654328
2815,2655340
2915,2656516
3015,2660552
3116,2663300
3219,2667396
3317,2671000
3417,2673036
