Time  [ms],Memory Usage [KB]
0,2497124
100,2496768
201,2496968
301,2498860
402,2500616
502,2500316
602,2500884
702,2502888
803,2521564
903,2523140
1004,2524120
1104,2527772
1205,2536508
1305,2539272
1406,2547628
1512,2554664
1606,2553708
1707,2550024
1807,2567100
1908,2568348
2008,2573008
2108,2576260
2210,2584944
2310,2591016
2411,2588368
2513,2588652
2614,2595388
2712,2596236
2812,2599992
2913,2599748
3013,2600980
3113,2600608
3214,2600192
3316,2603492
