Time  [ms],Memory Usage [KB]
0,2585256
50,2585636
151,2587156
253,2588568
354,2590004
455,2592260
554,2588544
654,2569184
754,2583184
855,2585892
955,2586308
1056,2587964
1156,2588104
1256,2589552
1357,2594208
1457,2596360
1558,2598416
1659,2605904
1760,2605632
1860,2607496
1961,2607336
2060,2612640
2161,2615544
2261,2618352
2362,2623312
2462,2657480
2563,2661704
2663,2664124
2764,2672232
2865,2688372
2965,2695164
3066,2707820
3166,2716488
3266,2718516
3367,2720600
3467,2721740
3567,2720100
3668,2720060
3768,2723172
3868,2725620
