datetime,cpu
Sun Oct 18 04:05:08 GMT 2020,30
Sun Oct 18 04:05:08 GMT 2020,30
Sun Oct 18 04:05:08 GMT 2020,30
Sun Oct 18 04:05:09 GMT 2020,30
Sun Oct 18 04:05:09 GMT 2020,30
Sun Oct 18 04:05:09 GMT 2020,30
Sun Oct 18 04:05:09 GMT 2020,30
Sun Oct 18 04:05:09 GMT 2020,30
Sun Oct 18 04:05:10 GMT 2020,30
Sun Oct 18 04:05:10 GMT 2020,30
Sun Oct 18 04:05:10 GMT 2020,30
Sun Oct 18 04:05:10 GMT 2020,30
Sun Oct 18 04:05:11 GMT 2020,30
Sun Oct 18 04:05:11 GMT 2020,30
Sun Oct 18 04:05:11 GMT 2020,30
Sun Oct 18 04:05:11 GMT 2020,30
Sun Oct 18 04:05:11 GMT 2020,30
Sun Oct 18 04:05:12 GMT 2020,30
Sun Oct 18 04:05:12 GMT 2020,30
Sun Oct 18 04:05:12 GMT 2020,30
Sun Oct 18 04:05:12 GMT 2020,30
Sun Oct 18 04:05:12 GMT 2020,30
Sun Oct 18 04:05:13 GMT 2020,30
Sun Oct 18 04:05:13 GMT 2020,30
Sun Oct 18 04:05:13 GMT 2020,30
